size	self.epochs	time_taken	cost
41275	2192	0:02:37.322067	-0.0031953365348930196
41350	2196	0:02:37.826106	-0.005775069590763155
41425	2200	0:02:38.321511	-0.008591690362335078
41500	2204	0:02:39.742605	-0.004986768622649776
41575	2208	0:02:40.249106	-0.007741154327549087
41650	2212	0:02:40.750867	-0.005888313375916718
41725	2216	0:02:41.276214	-0.004456563087441559
41800	2220	0:02:41.764899	-0.0023945107867014673
41875	2224	0:02:42.262600	-0.003440732378008219
41950	2228	0:02:42.773241	-0.004479577872999385
42025	2232	0:02:43.280522	-0.006158840309103722
42100	2236	0:02:43.779909	-0.00340861041773134
42175	2240	0:02:44.288438	-0.0020701842818291556
42250	2244	0:02:44.810050	-0.006664483099003553
42325	2248	0:02:45.302591	-0.003191132362275499
42400	2252	0:02:45.819536	-0.002434986311099821
42475	2256	0:02:46.335571	0.0021898104759085443
42550	2260	0:02:46.861291	-0.0009825734784167045
42625	2264	0:02:47.358424	0.0008716647698290372
42700	2268	0:02:47.874948	-0.0028057597938707986
42775	2272	0:02:48.438488	0.0025929029883691238
42850	2276	0:02:48.959551	-0.002407052993587134
